SEQ_ORGAO,NOMEDAVARA,SEQ_ORGAO_PAI,GRAU_ORGAO,SEQ_CIDADE,DSC_CIDADE,SIG_UF,COD_IBGE,DSC_TIP_ORGAO,TIP_ESFERA_JUSTICA,INT_ORDEM_ORGAO,LATITUDE,LONGITUDE,CAPITAL,qtd_processos,tempo_medio_proc,tempo_entre_movs,cluster_processual_mais_comum,cluster_unidade,procs_em_alerta,ranking
29944,45ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,45.0,-23.522675,-46.661457,1,269,2405.026022304833,1070.052758632202,3,3,23,0
29945,46ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,46.0,-23.522675,-46.661457,1,233,2728.892703862661,1174.609372389058,3,3,63,0
29946,47ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,47.0,-23.522675,-46.661457,1,240,2214.5875,697.8850027517398,3,3,33,0
29947,48ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,48.0,-23.522675,-46.661457,1,210,3003.2428571428572,1108.1521451725957,3,3,33,0
29948,49ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,49.0,-23.522675,-46.661457,1,224,2785.200892857143,896.9803466303753,3,3,19,0
29949,50ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,50.0,-23.522675,-46.661457,1,182,2643.945054945055,952.1665083877582,3,3,22,0
29950,51ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,51.0,-23.522675,-46.661457,1,142,1372.4929577464784,236.2948966475925,1,3,4,0
29951,52ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,52.0,-23.522675,-46.661457,1,200,2066.92,589.5376744875138,3,3,11,0
29952,53ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,53.0,-23.522675,-46.661457,1,290,2873.172413793104,1135.2846161606715,3,3,60,0
29953,54ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,54.0,-23.522675,-46.661457,1,185,1579.145945945946,543.3701160698671,3,3,8,0
29954,55ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,55.0,-23.522675,-46.661457,1,304,2333.282894736842,831.1854625923863,3,3,61,0
29955,56ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,56.0,-23.522675,-46.661457,1,298,2395.6006711409395,710.1130596402513,3,3,15,0
29956,57ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,57.0,-23.522675,-46.661457,1,245,3207.110204081633,1160.6836664504708,3,3,28,0
29957,58ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,58.0,-23.522675,-46.661457,1,281,1713.779359430605,386.56218199811724,3,3,4,0
29958,59ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,59.0,-23.522675,-46.661457,1,184,1935.820652173913,593.3361634354573,3,3,28,0
29959,60ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,60.0,-23.522675,-46.661457,1,169,2099.189349112426,658.4234220199153,3,3,8,0
29960,61ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,61.0,-23.522675,-46.661457,1,270,3139.544444444445,1189.8014460039576,3,3,37,0
29961,62ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,62.0,-23.522675,-46.661457,1,182,2500.456043956044,677.5413488021837,3,3,16,0
29962,63ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,63.0,-23.522675,-46.661457,1,223,2623.9820627802687,660.9482258373453,3,3,17,0
29963,64ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,64.0,-23.522675,-46.661457,1,110,2107.8818181818187,798.9650622625812,1,3,9,0
29964,65ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,65.0,-23.522675,-46.661457,1,132,2486.871212121212,786.274712875487,1,3,13,0
29965,66ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,66.0,-23.522675,-46.661457,1,303,3075.425742574257,1204.2130481287227,3,3,1,0
29966,67ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,67.0,-23.522675,-46.661457,1,215,2808.325581395349,782.8637086289842,3,3,21,0
29967,68ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,68.0,-23.522675,-46.661457,1,164,1924.8597560975606,230.84846274119744,3,3,3,0
29968,69ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,69.0,-23.522675,-46.661457,1,158,1880.018987341772,401.1487000355966,1,3,6,0
29969,70ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,70.0,-23.522675,-46.661457,1,228,3041.381578947369,797.5700661132138,3,3,25,0
29970,71ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,71.0,-23.522675,-46.661457,1,118,1241.957627118644,149.1910054752544,1,3,0,0
29971,72ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,72.0,-23.522675,-46.661457,1,198,3022.388888888889,1214.072840725979,3,3,29,0
29972,73ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,73.0,-23.522675,-46.661457,1,179,2095.536312849162,663.0610008647218,1,3,16,0
29973,74ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,74.0,-23.522675,-46.661457,1,208,2300.3076923076924,572.8346612440415,1,3,13,0
29974,75ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,75.0,-23.522675,-46.661457,1,142,1373.0985915492959,26.520344821511703,1,1,1,0
29975,76ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,76.0,-23.522675,-46.661457,1,141,1710.1914893617022,723.8095782269568,1,3,6,0
29976,77ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,77.0,-23.522675,-46.661457,1,249,2517.662650602409,897.5349071812143,3,3,24,0
29977,78ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,78.0,-23.522675,-46.661457,1,118,2150.906779661017,486.58424445023763,3,3,7,0
29978,79ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,79.0,-23.522675,-46.661457,1,141,1560.702127659575,144.87001729170512,1,3,1,0
29979,80ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,80.0,-23.522675,-46.661457,1,229,1678.8165938864636,358.17189726350347,3,3,7,0
29980,81ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,81.0,-23.522675,-46.661457,1,257,3068.653696498054,1031.0354651717212,3,3,43,0
29981,82ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,82.0,-23.522675,-46.661457,1,223,1809.3766816143493,301.95531699837227,3,3,3,0
29982,83ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,83.0,-23.522675,-46.661457,1,164,1825.841463414634,243.04864865416408,1,3,3,0
29983,84ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,84.0,-23.522675,-46.661457,1,174,2404.160919540229,788.4220295442468,1,3,25,0
29984,85ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,85.0,-23.522675,-46.661457,1,204,1811.25,194.24924202382755,3,1,3,0
29985,86ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,86.0,-23.522675,-46.661457,1,208,1752.8221153846155,315.75395340957465,3,3,4,0
29986,87ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,87.0,-23.522675,-46.661457,1,184,3247.766304347826,1163.0946031679534,3,3,35,0
29987,88ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,88.0,-23.522675,-46.661457,1,161,1237.5093167701864,70.05216480651065,1,1,0,0
29988,89ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,89.0,-23.522675,-46.661457,1,100,2499.55,569.3450382713514,3,3,7,0
29989,90ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,90.0,-23.522675,-46.661457,1,151,1241.3112582781455,49.983094443415325,1,1,0,0
29990,1ª VARA DO TRABALHO DE SÃO PAULO - ZONA LESTE,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,1.0,-23.52182,-46.527151,1,75,1401.64,13.909940008948743,1,1,0,0
29991,2ª VARA DO TRABALHO DE SÃO PAULO - ZONA LESTE,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,2.0,-23.52182,-46.527151,1,76,1323.2105263157896,36.638982537762985,1,1,0,0
29992,3ª VARA DO TRABALHO DE SÃO PAULO - ZONA LESTE,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,3.0,-23.52182,-46.527151,1,70,557.3285714285714,12.600226656539373,1,1,0,0
29993,4ª VARA DO TRABALHO DE SÃO PAULO - ZONA LESTE,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,4.0,-23.52182,-46.527151,1,77,1434.8961038961038,32.76030366276906,1,1,0,0
29994,5ª VARA DO TRABALHO DE SÃO PAULO - ZONA LESTE,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,5.0,-23.52182,-46.527151,1,86,1042.2325581395348,13.403643902677127,1,1,0,0
29995,6ª VARA DO TRABALHO DE SÃO PAULO - ZONA LESTE,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,6.0,-23.52182,-46.527151,1,107,1802.953271028037,37.60366381038728,3,1,0,0
29996,7ª VARA DO TRABALHO DE SÃO PAULO - ZONA LESTE,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,7.0,-23.52182,-46.527151,1,85,1020.1529411764708,20.600440675958353,1,1,0,0
29997,8ª VARA DO TRABALHO DE SÃO PAULO - ZONA LESTE,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,8.0,-23.52182,-46.527151,1,82,810.9878048780487,16.910356729403247,1,1,0,0
29998,9ª VARA DO TRABALHO DE SÃO PAULO - ZONA LESTE,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,9.0,-23.52182,-46.527151,1,63,776.0793650793651,15.188100372407842,1,1,0,0
29999,10ª VARA DO TRABALHO DE SÃO PAULO - ZONA LESTE,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,10.0,-23.52182,-46.527151,1,96,1511.375,25.760190924454545,1,1,0,0
30000,11ª VARA DO TRABALHO DE SÃO PAULO - ZONA LESTE,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,11.0,-23.52182,-46.527151,1,65,928.2153846153847,16.158239858796826,1,1,0,0
30001,12ª VARA DO TRABALHO DE SÃO PAULO - ZONA LESTE,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,12.0,-23.52182,-46.527151,1,64,512.5,12.60787053323165,1,1,0,0
30002,13ª VARA DO TRABALHO DE SÃO PAULO - ZONA LESTE,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,13.0,-23.52182,-46.527151,1,79,1072.6708860759493,23.141025541665268,1,1,0,0
30003,14ª VARA DO TRABALHO DE SÃO PAULO - ZONA LESTE,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,14.0,-23.52182,-46.527151,1,72,1159.986111111111,14.953071120444422,1,1,0,0
30004,1ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,1.0,-23.651746,-46.726139,1,56,1267.9285714285713,33.490721771492076,1,1,0,0
30005,2ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,2.0,-23.651746,-46.726139,1,58,767.8620689655173,12.00510532206716,1,1,0,0
30006,3ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,3.0,-23.651746,-46.726139,1,66,810.5454545454545,6.752302516357554,1,1,0,0
30007,4ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,4.0,-23.651746,-46.726139,1,66,1199.060606060606,13.689821882823775,1,1,0,0
30008,5ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,5.0,-23.651746,-46.726139,1,75,1275.4666666666667,19.774188078865077,1,1,0,0
30009,6ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,6.0,-23.651746,-46.726139,1,63,682.6031746031746,13.013464364429412,1,1,0,0
30010,7ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,7.0,-23.651746,-46.726139,1,62,1089.241935483871,19.294368883015203,1,1,0,0
30011,8ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,8.0,-23.651746,-46.726139,1,63,1449.6825396825398,32.69437716285735,1,1,0,0
30012,9ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,9.0,-23.651746,-46.726139,1,81,1545.333333333333,27.56272168649044,1,1,0,0
30013,10ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,10.0,-23.651746,-46.726139,1,86,1513.4767441860465,19.058557431402427,1,1,0,0
30014,11ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,11.0,-23.651746,-46.726139,1,72,762.1388888888887,9.19013248749658,1,1,0,0
30015,12ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,12.0,-23.651746,-46.726139,1,67,1197.5970149253728,20.32696049229373,1,1,0,0
30016,13ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,13.0,-23.651746,-46.726139,1,113,2177.9469026548672,60.286242327496396,3,1,0,0
30017,14ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,14.0,-23.651746,-46.726139,1,77,1423.5454545454545,20.62732221222392,1,1,0,0
30018,15ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,15.0,-23.651746,-46.726139,1,53,977.7735849056604,11.63846200795117,1,1,0,0
30019,16ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,16.0,-23.651746,-46.726139,1,68,1319.5882352941173,49.60396156490311,3,1,0,0
30020,17ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,17.0,-23.651746,-46.726139,1,66,1186.4848484848485,20.816983280636013,1,1,0,0
30021,18ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,18.0,-23.651746,-46.726139,1,71,1120.7887323943662,17.64384322170445,1,1,0,0
30022,19ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,19.0,-23.651746,-46.726139,1,73,1395.5342465753424,35.47674762924411,1,1,0,0
30023,20ª VARA DO TRABALHO DE SÃO PAULO - ZONA SUL,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,20.0,-23.651746,-46.726139,1,78,804.8461538461537,17.35402335517129,1,1,0,0
30024,1ª VARA DO TRABALHO DE ARUJÁ,13198.0,GRA1T,397.0,aruja,SP,3503901.0,Varas Trabalhistas,T,1.0,-23.396256,-46.327814,0,41,656.2439024390244,9.575890605551338,1,1,0,0
30025,1ª VARA DO TRABALHO DE BARUERI,13198.0,GRA1T,549.0,barueri,SP,3505708.0,Varas Trabalhistas,T,1.0,-23.500752,-46.842525,0,285,2148.4105263157894,665.4381097747778,1,3,12,0
30026,2ª VARA DO TRABALHO DE BARUERI,13198.0,GRA1T,549.0,barueri,SP,3505708.0,Varas Trabalhistas,T,2.0,-23.500752,-46.842525,0,214,3016.252336448599,1258.8827599355634,3,3,28,0
30027,3ª VARA DO TRABALHO DE BARUERI,13198.0,GRA1T,549.0,barueri,SP,3505708.0,Varas Trabalhistas,T,3.0,-23.500752,-46.842525,0,164,1543.6402439024396,538.9736088718352,3,3,1,0
30028,1ª VARA DO TRABALHO DE CAIEIRAS,13198.0,GRA1T,876.0,caieiras,SP,3509007.0,Varas Trabalhistas,T,1.0,-23.36464,-46.742832,0,79,1113.860759493671,173.79141819466744,1,3,0,0
30029,1ª VARA DO TRABALHO DE CAJAMAR,13198.0,GRA1T,879.0,cajamar,SP,3509205.0,Varas Trabalhistas,T,1.0,-23.334111,-46.840065,0,86,1060.1744186046512,59.81035930066754,1,1,0,0
30030,1ª VARA DO TRABALHO DE CARAPICUÍBA,13198.0,GRA1T,1082.0,carapicuiba,SP,3510609.0,Varas Trabalhistas,T,1.0,-23.522008,-46.833754,0,62,2265.483870967742,784.2659889885376,1,3,10,0
30031,2ª VARA DO TRABALHO DE CARAPICUÍBA,13198.0,GRA1T,1082.0,carapicuiba,SP,3510609.0,Varas Trabalhistas,T,2.0,-23.522008,-46.833754,0,30,748.0666666666667,8.294631901971108,1,1,0,0
30032,1ª VARA DO TRABALHO DE COTIA,13198.0,GRA1T,1417.0,cotia,SP,3513009.0,Varas Trabalhistas,T,1.0,-23.604872,-46.915841,0,146,1266.458904109589,141.65716686945527,1,1,11,0
30033,2ª VARA DO TRABALHO DE COTIA,13198.0,GRA1T,1417.0,cotia,SP,3513009.0,Varas Trabalhistas,T,2.0,-23.604872,-46.915841,0,238,2707.046218487395,1461.980319925949,3,3,30,0
30035,2ª VARA DO TRABALHO DE CUBATÃO,13198.0,GRA1T,1469.0,cubatao,SP,3513504.0,Varas Trabalhistas,T,2.0,-23.92238,-46.411335,0,234,2092.863247863248,576.7698915360944,3,3,52,0
30036,4ª VARA DO TRABALHO DE CUBATÃO,13198.0,GRA1T,1469.0,cubatao,SP,3513504.0,Varas Trabalhistas,T,4.0,-23.92238,-46.411335,0,196,2722.545918367347,803.4996360563008,3,3,10,0
30037,5ª VARA DO TRABALHO DE CUBATÃO,13198.0,GRA1T,1469.0,cubatao,SP,3513504.0,Varas Trabalhistas,T,5.0,-23.92238,-46.411335,0,191,2392.858638743456,629.436649334329,3,3,11,0
30038,1ª VARA DO TRABALHO DE DIADEMA,13198.0,GRA1T,1530.0,diadema,SP,3513801.0,Varas Trabalhistas,T,1.0,-23.688551,-46.614237,0,1339,2300.6938013442873,1108.5132310608014,3,1,1103,0
30039,2ª VARA DO TRABALHO DE DIADEMA,13198.0,GRA1T,1530.0,diadema,SP,3513801.0,Varas Trabalhistas,T,2.0,-23.688551,-46.614237,0,272,3002.5147058823527,1268.4987824196244,3,3,25,0
30040,3ª VARA DO TRABALHO DE DIADEMA,13198.0,GRA1T,1530.0,diadema,SP,3513801.0,Varas Trabalhistas,T,3.0,-23.688551,-46.614237,0,256,1979.74609375,908.8103732637808,3,3,11,0
30041,4ª VARA DO TRABALHO DE DIADEMA,13198.0,GRA1T,1530.0,diadema,SP,3513801.0,Varas Trabalhistas,T,4.0,-23.688551,-46.614237,0,58,1481.6379310344828,26.92630263320573,1,1,0,0
30042,1ª VARA DO TRABALHO DE EMBU DAS ARTES,13198.0,GRA1T,1635.0,embu das artes,SP,3515004.0,Varas Trabalhistas,T,1.0,-23.651884,-46.855544,0,96,1655.208333333333,440.7567082642436,1,3,2,0
30043,1ª VARA DO TRABALHO DE FERRAZ DE VASCONCELOS,13198.0,GRA1T,1758.0,ferraz de vasconcelos,SP,3515707.0,Varas Trabalhistas,T,1.0,-23.543233,-46.364218,0,90,1657.5666666666666,292.9527489418278,1,3,0,0
30044,1ª VARA DO TRABALHO DE FRANCO DA ROCHA,13198.0,GRA1T,1832.0,franco da rocha,SP,3516408.0,Varas Trabalhistas,T,1.0,-23.328991,-46.723898,0,154,1523.7142857142858,74.5630347455253,1,1,0,0
30045,2ª VARA DO TRABALHO DE FRANCO DA ROCHA,13198.0,GRA1T,1832.0,franco da rocha,SP,3516408.0,Varas Trabalhistas,T,2.0,-23.328991,-46.723898,0,34,163.2058823529412,2.2319859219883846,1,1,0,0
30046,1ª VARA DO TRABALHO DE GUARUJÁ,13198.0,GRA1T,2010.0,guaruja,SP,3518701.0,Varas Trabalhistas,T,1.0,-23.992729,-46.257431,0,252,1510.0,758.2078017918378,3,3,142,0
30047,2ª VARA DO TRABALHO DE GUARUJÁ,13198.0,GRA1T,2010.0,guaruja,SP,3518701.0,Varas Trabalhistas,T,2.0,-23.992729,-46.257431,0,176,1435.409090909091,785.4646644238546,3,3,78,0
30048,3ª VARA DO TRABALHO DE GUARUJÁ,13198.0,GRA1T,2010.0,guaruja,SP,3518701.0,Varas Trabalhistas,T,3.0,-23.992729,-46.257431,0,96,1181.8229166666667,361.9998714711965,1,3,0,0
30049,1ª VARA DO TRABALHO DE GUARULHOS,13198.0,GRA1T,2012.0,guarulhos,SP,3518800.0,Varas Trabalhistas,T,1.0,-23.465289,-46.532099,0,250,4138.972,2126.294498602352,3,3,52,0
30050,2ª VARA DO TRABALHO DE GUARULHOS,13198.0,GRA1T,2012.0,guarulhos,SP,3518800.0,Varas Trabalhistas,T,2.0,-23.465289,-46.532099,0,312,2883.5769230769233,1177.5476961334039,3,3,54,0
30051,3ª VARA DO TRABALHO DE GUARULHOS,13198.0,GRA1T,2012.0,guarulhos,SP,3518800.0,Varas Trabalhistas,T,3.0,-23.465289,-46.532099,0,381,3098.808398950131,1580.8148439441495,3,3,45,0
30052,4ª VARA DO TRABALHO DE GUARULHOS,13198.0,GRA1T,2012.0,guarulhos,SP,3518800.0,Varas Trabalhistas,T,4.0,-23.465289,-46.532099,0,481,2334.2411642411644,1038.2785152364336,3,3,221,0
30053,5ª VARA DO TRABALHO DE GUARULHOS,13198.0,GRA1T,2012.0,guarulhos,SP,3518800.0,Varas Trabalhistas,T,5.0,-23.465289,-46.532099,0,249,2092.718875502008,565.4416757104841,3,3,7,0
30054,6ª VARA DO TRABALHO DE GUARULHOS,13198.0,GRA1T,2012.0,guarulhos,SP,3518800.0,Varas Trabalhistas,T,6.0,-23.465289,-46.532099,0,203,3271.172413793104,1382.8247431515576,3,3,19,0
30055,7ª VARA DO TRABALHO DE GUARULHOS,13198.0,GRA1T,2012.0,guarulhos,SP,3518800.0,Varas Trabalhistas,T,7.0,-23.465289,-46.532099,0,237,4185.7594936708865,1976.6904163499787,3,3,23,0
30056,8ª VARA DO TRABALHO DE GUARULHOS,13198.0,GRA1T,2012.0,guarulhos,SP,3518800.0,Varas Trabalhistas,T,8.0,-23.465289,-46.532099,0,262,1983.553435114504,489.20903520323236,1,3,17,0
30057,9ª VARA DO TRABALHO DE GUARULHOS,13198.0,GRA1T,2012.0,guarulhos,SP,3518800.0,Varas Trabalhistas,T,9.0,-23.465289,-46.532099,0,324,1477.9104938271607,181.692164010804,1,1,0,0
30058,10ª VARA DO TRABALHO DE GUARULHOS,13198.0,GRA1T,2012.0,guarulhos,SP,3518800.0,Varas Trabalhistas,T,10.0,-23.465289,-46.532099,0,69,1221.6521739130435,24.22280657598578,1,1,0,0
30059,11ª VARA DO TRABALHO DE GUARULHOS,13198.0,GRA1T,2012.0,guarulhos,SP,3518800.0,Varas Trabalhistas,T,11.0,-23.465289,-46.532099,0,64,1301.46875,40.009164965325226,1,1,0,0
30060,12ª VARA DO TRABALHO DE GUARULHOS,13198.0,GRA1T,2012.0,guarulhos,SP,3518800.0,Varas Trabalhistas,T,12.0,-23.465289,-46.532099,0,78,1350.1025641025642,25.433784323336464,1,1,0,0
